la abogada	"lawyer, attorney, barrister"
la plasma	plasma
el tope	"stop, top, maximum"
*** 3911 - 3920 (/course/195609/spanish-nouns-1-2/392/)	
el tirano	tyrant
la cabecita	head
la pe	P
el resentimiento	"resentment, pique, rancour"
el desconocimiento	"ignorance, lack of awareness"
la irritación	"irritation, reaction"
el mago	"wizard, magician, magus"
la colisión	"collision, smash, crash"
el éxodo	"Exodus, exodus"
el bulto	"lump, bulge, package"
*** 3921 - 3930 (/course/195609/spanish-nouns-1-2/393/)	
la reja	"grille, grating, grid"
la artesanía	"crafts, handicraft, craftsmanship"
la gimnasia	"gymnastics, physical exercise, calesthenics"
la langosta	"lobster, locust"
la penumbra	"penumbra, gloom, semidarkness"
la repugnancia	"repugnance, disgust, reluctance"
la andadura	"walking, path, gait"
la gramática	grammar
la intriga	"intrigue, cabal, plot"
el cante	"folk singing, stink, stench"
*** 3931 - 3940 (/course/195609/spanish-nouns-1-2/394/)	
la concordia	"concord, agreement, concordance"
la patente	patent
la brujería	"sorcery, witchcraft, witchery"
la fascinación	fascination
el saqueo	"looting, pillage, plunder"
la estafa	"swindle, scam, rip-off"
la transcripción	"transcript, transcription, transliteration"
el auditorio	"audience, auditorium, concert hall"
la casilla	"box, square, compartment"
la instauración	establishment
*** 3941 - 3950 (/course/195609/spanish-nouns-1-2/395/)	
el plantel	"school (building), staff"
el venado	"venison, deer, stag"
la cerámica	"ceramics, pottery, ceramic"
el contagio	"contagion, infection"
el recado	"message, errand, note"
la arteria	artery
la encomienda	"assignment, charge, duty"
el expreso	express
la ballena	"whale, hippo, whalebone"
el labio	"lip, edge"
*** 3951 - 3960 (/course/195609/spanish-nouns-1-2/396/)	
el ocaso	"sunset, decline, twilight"
el motín	"mutiny, riot, revolt"
la evasión	"evasion, escape, escapism"
el trasfondo	"undertone, background"
la brigada	"brigade, squad, gang"
el escudero	"squire, shield bearer"
los gules	gules
la modulación	modulation
la regeneración	"regeneration, regrowth"
el cabrón	"bastard, asshole, ass"
*** 3961 - 3970 (/course/195609/spanish-nouns-1-2/397/)	
la lata	"can, tin, canister"
la captación	"catchment, recruitment, attraction"
la revisada	revised
el ruiseñor	nightingale
la pasividad	"passivity, passiveness, apathy"
la subjetividad	"subjectivity, bias"
el látigo	"whip, scourge, horsewhip"
el podio	"podium, pedestal"
el cilindro	cylinder
el arado	"plow, plough"
*** 3971 - 3980 (/course/195609/spanish-nouns-1-2/398/)	
el convoy	"convoy, cruets, cruet"
el fichero	"filing cabinet, card index box, file"
la balada	"ballad, ballade"
el hidalgo	"nobleman, noble"
el propio	"special messenger, courier"
la demencia	"dementia, insanity, madness"
el drenaje	"drainage, drain network, drainage system"
la excavación	"excavation, digging, dig"
la alabanza	"praise, acclaim, congratulations"
el proteccionismo	protectionism
*** 3981 - 3990 (/course/195609/spanish-nouns-1-2/399/)	
el chaleco	"vest, waistcoat"
la anexión	annexation
la farmacia	"pharmacy, drugstore, chemist's"
la aclaración	"clarification, explanation"
el camarero	"server, waiter, barman"
la comisaria	"commissar (f), commissioner"
la multiplicidad	multiplicity
la jerga	"slang, lingo, jargon"
(el)(la) oponente	opponent
la paternidad	"paternity, parenthood, fatherhood"
*** 3991 - 4000 (/course/195609/spanish-nouns-1-2/400/)	
el reojo	sideways
la inconstitucionalidad	unconstitutionality
el incentivo	"incentive, stimulus, encouragement"
el logotipo	"logotype, logo"
el carpintero	"carpenter, joiner, woodpecker"
la caverna	"cavern, cave"
la emperatriz	empress
el revólver	"gun, revolver, handgun"
el humanismo	humanism
el truco	"trick, gimmick, the card game"
*** 4001 - 4010 (/course/195609/spanish-nouns-1-2/401/)	
la comprobación	"testing, proof, verification"
el vinagre	vinegar
el ramal	"branch, branch line, strand"
la suposición	"supposition, assumption"
la discordia	"discord, disharmony, division"
la mascota	"mascot, pet, companion animal"
el folk	folk
el urbanismo	"town planning, urban planning, city planning"
la tele	"television, tube, telly"
la garza	heron
*** 4011 - 4020 (/course/195609/spanish-nouns-1-2/402/)	
el soberano	"sovereign, ruler"
el bigote	"mustache, moustache"
la ventanilla	"window, hatch, pane"
la necrópolis	"necropolis, cemetery"
el olivo	"olive tree, olive wood"
el foso	"moat, trench, ditch"
el coco	"coconut, nut, brains"
el suegro	father-in-law
el reciclaje	recycling
la observancia	observance
*** 4021 - 4030 (/course/195609/spanish-nouns-1-2/403/)	
la uniformidad	"uniformity, standardisation, evenness"
la audición	"audition, hearing"
el maratón	"marathon, mammoth task"
el recital	"recital, reading, poetry reading"
el jabón	soap
el gavilán	"sparrow hawk, quillon, thistle flower"
la chispa	spark
la siesta	"nap, siesta"
la premisa	premise
la cresta	"crest, ridge, summit"
*** 4031 - 4040 (/course/195609/spanish-nouns-1-2/404/)	
el bien	"good, right, sake"
la toponimia	"toponymy, place names"
el desvío	"deviation, deflection, detour"
la infidelidad	"infidelity, unfaithfulness, disloyalty"
el anonimato	anonymity
el lanzador	"pitcher, thrower, pacemaker"
el arpa	harp
el cencerro	"bell, cowbell"
la cancelación	"cancellation, cancel, repayment in full"
el decano	"dean, doyen"
*** 4041 - 4050 (/course/195609/spanish-nouns-1-2/405/)	
el fósforo	"phosphorus, phosphor, match"
el coeficiente	coefficient
el decenio	decade
la deficiencia	"deficiency, fault"
la herejía	heresy
la generalización	"generalization, spread, increase"
el proyectil	"projectile, shell, missile"
la activación	"activation, start-up"
la reciprocidad	"reciprocity, reciprocation"
la viveza	"liveliness, quickness, brightness"
*** 4051 - 4060 (/course/195609/spanish-nouns-1-2/406/)	
el mostrador	"counter, bar, desk"
la reposición	"replenishment, replacement, revival"
el ojal	buttonhole
la suelta	release
la legitimación	"legitimation, authentication, legitimization"
el antojo	"whim, fancy, craving"
el portaaviones	"aircraft carrier, carrier"
la emboscada	"ambush, ambuscade"
el señorito	"master, young gentleman, young master"
la vereda	"sidewalk, lane, pathway"
*** 4061 - 4070 (/course/195609/spanish-nouns-1-2/407/)	
la demolición	demolition
la singularidad	"singularity, oddity, uniqueness"
la sintonía	"theme, theme music, theme song"
la cabra	goat
la mejoría	"improvement, recovery, amelioration"
el moro	Moor
la refrigeración	"refrigeration, cooling, refrigerator"
la contrarreloj	time trial
el jabalí	"wild boar, wild pig"
la vitamina	vitamin
*** 4071 - 4080 (/course/195609/spanish-nouns-1-2/408/)	
el culo	"ass, behind, bum"
la avalancha	"avalanche, onrush, spate"
el galán	"gallant, beau, hunk"
el icono	"icon, sign"
la seducción	"seduction, seductiveness, enticement"
el televisor	"television, television set, TV set"
el cuaderno	"notebook, exercise book, logbook"
el manager	manager
la antelación	advance
la celeridad	"celerity, rapidity"
*** 4081 - 4090 (/course/195609/spanish-nouns-1-2/409/)	
(el)(la) aspirante	"applicant, aspirant, candidate"
la tontería	"foolishness, silliness, trifle"
la génesis	"genesis, origin"
el idealismo	idealism
la individualidad	"individuality, selfhood"
el pudor	"modesty, shyness"
las nupcias	"nuptials, wedding (pl)"
el matiz	"hue, shade, nuance"
el ábside	apse
la vena	"vena, vein, streak"
*** 4091 - 4100 (/course/195609/spanish-nouns-1-2/410/)	
la ceguera	"blindness, poor vision, lack of insight"
el anarquismo	anarchism
la distracción	"distraction, diversion, amusement"
la espiritualidad	spirituality
la clemencia	"clemency, mercy, leniency"
la sintaxis	syntax
las fallas	"failure, fault, flaw (pl)"
el tiroteo	"gunfire, shooting"
el asno	"donkey, ass, jackass"
la patología	"pathology, disease"
*** 4101 - 4110 (/course/195609/spanish-nouns-1-2/411/)	
(el)(la) turista	"tourist, visitor, sightseer"
la colectividad	"collectivity, community, group"
el escriba	"scribe, transcriber, copyist"
el sumando	addend (number to be added)
la saliva	"saliva, spit, spittle"
la casita	cottage
la palanca	"lever, handle, toggle"
la reseña	"notice, review, profile"
la pimienta	"pepper, black pepper, white pepper"
el vértice	"vertex, apex, summit"
*** 4111 - 4120 (/course/195609/spanish-nouns-1-2/412/)	
el patrono	patron
la álgebra	algebra
la asimilación	"assimilation, absorption, integration"
la navaja	"penknife, razor, pocket knife"
el palco	"box, box seat, gallery"
el micrófono	"microphone, mic, mike"
la ortografía	"orthography, spelling, grammar"
la fragata	frigate
el reclutamiento	"recruiting, recruitment, conscription"
el siervo	serf
*** 4121 - 4130 (/course/195609/spanish-nouns-1-2/413/)	
la goleada	"lots of goals, avalanche of goals, slew of goals"
el paraguas	"umbrella, safety net"
la panza	"belly, paunch, rumen"
la malla	"mesh, net, mail"
la pizarra	"slate, blackboard, slate board"
el homólogo	"homologue, counterpart, corollary"
el cocido	stew
la legua	league
la prescripción	"prescription, term of the statute of limitations"
la sílaba	syllable
*** 4131 - 4140 (/course/195609/spanish-nouns-1-2/414/)	
el antisemitismo	anti-Semitism
la embriaguez	"drunkenness, intoxication, inebriation"
el pelotón	"platoon, squad, posse"
la tertulia	"social gathering, games room, circle"
el charco	"puddle, pool, pond"
la lejanía	"remoteness, distance"
el planeamiento	planning
el administrador	"administrator, manager"
la brutalidad	"brutality, brutishness, savageness"
el destacamento	"detachment, detail, party"
*** 4141 - 4150 (/course/195609/spanish-nouns-1-2/415/)	
la irrupción	"irruption, inrush, burst in"
el asco	"disgust, nausea, revulsion"
el demandado	"respondent, defendant"
el semanario	"weekly, weekly paper, weekly newspaper"
el jamón	"ham, prosciutto"
la substancia	substance
la discoteca	"discotheque, disco, night club"
el metabolismo	metabolism
la enfermería	"nursing, infirmary, afflicted"
la suecia	Sweden
*** 4151 - 4160 (/course/195609/spanish-nouns-1-2/416/)	
la privación	"privation, deprivation, hardship"
la parálisis	"paralysis, palsy"
la cucaracha	"roach, cockroach"
la afección	"affection, condition, disease"
el salvado	bran
la fraternidad	"brotherhood, fraternity, solidarity"
la cofradía	"brotherhood, guild, association"
la reedición	"reissue, reedition, repeat"
el pulgar	"thumb, big toe"
la dualidad	"duality, dualism"
*** 4161 - 4170 (/course/195609/spanish-nouns-1-2/417/)	
el sustrato	"substratum, substrate"
la tenacidad	"tenacity, toughness"
el acecho	"lying in wait, lying in waiting, stalking"
el alboroto	"riot, commotion, turmoil"
el mercader	"merchant, dealer"
la camarada	"comrade, mate, pal"
el prado	"meadow, green, field"
la imparcialidad	impartiality
la bacteria	"bacterium, bacteria"
el ataúd	"coffin, casket"
*** 4171 - 4180 (/course/195609/spanish-nouns-1-2/418/)	
la bandeja	"tray, plate"
la marginación	marginalization
el impulsor	"drive, booster, driving force"
la imprudencia	"imprudence, recklessness, rashness"
la repoblación	repopulation
el ofrecimiento	"offer, offering, proposition"
el menú	menu
el pretendiente; la pretendiente	"wooer, suitor, pretender"
el disfraz	"disguise, costume, fancy dress"
el dique	"dam, dyke, dock"
*** 4181 - 4190 (/course/195609/spanish-nouns-1-2/419/)	
la enhorabuena	congratulations
la inflexión	"inflexion, inflection, inflexion point"
la anticipación	anticipation
la tentativa	"attempt, endeavor, try"
la discrepancia	"discrepancy, disagreement, divergence"
el poblamiento	settlement
la cuchara	"spoon, scoop, tablespoon"
las tes	"letters ""T"" (pl)"
el prodigio	"prodigy, wonder, portent"
la segregación	"segregation, secretion"
*** 4191 - 4200 (/course/195609/spanish-nouns-1-2/420/)	
el artificio	"artifice, craft, trick"
la escalada	"escalation, scaling, climb"
la desdicha	"misfortune, unhappiness, misery"
el asado	"roast, barbecue, roasting"
el estandarte	"standard, banner, pennant"
el vocalista; la vocalista	vocalist
el halcón	"hawk, falcon"
el estrépito	"clatter, din, crash"
la cobardía	cowardice
la fragilidad	"fragility, frailty, delicateness"
*** 4201 - 4210 (/course/195609/spanish-nouns-1-2/421/)	
el apuro	"hurry, trouble, need"
la redención	"redemption, ransom, paying off"
la savia	"sap, vitality, energy"
la ejecutiva	"executive, board of management"
la cordura	"sanity, common sense, sense"
el causante; la causante	"cause, taxpayer"
el lote	"lot, batch, plot"
el colmo	"brim, lip, maximum height"
el desalojo	"eviction, evacuation"
el economista; la economista	economist
*** 4211 - 4220 (/course/195609/spanish-nouns-1-2/422/)	
la lancha	"launch, boat, slab"
la trompa	"French horn, trunk (animal), proboscis"
el liderato	"leadership, lead"
la coexistencia	coexistence
el regocijo	"rejoicing, joy, delight"
la luminosidad	"luminosity, brightness, lightness"
el aniversario	"anniversary, birthday"
la margarita	"daisy, marguerite, oxeye daisy"
el desenvolvimiento	development
el fármaco	"drug, medicine"
*** 4221 - 4230 (/course/195609/spanish-nouns-1-2/423/)	
el móvil	"mobile phone, motive, motivation"
el pianista; la pianista	"pianist, piano player"
el vector	vector
la aversión	"aversion, dislike, disgust"
la pi	pi
el telegrama	"telegram, wire, cable"
el subsecretario	"undersecretary, assistant secretary"
el hormiguero	"anthill, nest, antbird"
el perfeccionamiento	"improvement, perfection, perfecting"
el subsuelo	subsoil
*** 4231 - 4240 (/course/195609/spanish-nouns-1-2/424/)	
el ingrediente	"ingredient, factor, element"
el derrocamiento	overthrow
la media	"mean, average, medium"
el enrique	Harry
la intimidación	intimidation
la soltera	bachelor girl
el torero	"bullfighter, toreador"
el olfato	"nose, smell, scent"
el peregrino	pilgrim
el desconcierto	"disconcertment, disorientation, disorder"
*** 4241 - 4250 (/course/195609/spanish-nouns-1-2/425/)	
el feto	"fetus, foetus"
la movida	"move, movement, business"
el escribano	"notary, bunting"
el aparcamiento	"parking, parking lot, car park"
la proporcionalidad	proportionality
la maduración	"maturation, maturing, ripening"
el microscopio	microscope
la ara	altar
la pauta	"pattern, guideline, model"
el amateur; la amateur	amateur
*** 4251 - 4260 (/course/195609/spanish-nouns-1-2/426/)	
el apéndice	"appendix, addendum, appendage"
la inducción	"induction, inducement, incitement"
la indulgencia	indulgence
la deducción	"deduction, conclusion, reduction"
el judío	Jew
el laurel	"laurel, bay, laurel wreath"
el pavimento	"paving, pavement, road surface"
la lucidez	"lucidity, clarity"
la partición	"partition, allocation, division"
la numeración	"numeration, numbering, number scheme"
*** 4261 - 4270 (/course/195609/spanish-nouns-1-2/427/)	
el estupor	"stupor, amazement, astonishment"
la filiación	"filiation, affiliation, relationship"
la inferioridad	inferiority
la regresión	regression
el adulterio	adultery
el arqueólogo	"archaeologist, archeologist"
la ingenuidad	"naivety, simplicity, innocence"
la revancha	"revenge, rematch, retaliation"
el plus	"bonus, extra pay"
la felicitación	"congratulations, greetings, wishes"
*** 4271 - 4280 (/course/195609/spanish-nouns-1-2/428/)	
la pala	"shovel, spade, blade"
el chorro	"stream, jet, gush"
el sociólogo	sociologist
el guardameta; la guardameta	"goalkeeper, goalie"
el surrealismo	"surrealism, Surrealism"
el hemiciclo	"semicircle, chamber, parliament"
la austeridad	"austerity, frugality"
el distintivo	"badge, button, emblem"
el eclipse	"eclipse, decline"
la liebre	hare
*** 4281 - 4290 (/course/195609/spanish-nouns-1-2/429/)	
el hachís	"hash, hashish, hemp"
el vagón	"wagon, carriage, waggon"
el cabildo	"town hall, town council, parliamentary lobby"
el ultramar	"overseas, foreign parts (singular)"
la caravana	"caravan, camper, mobile home"
la baraja	"deck, pack of cards, deck of cards"
el vulgo	"common people, hoi polloi, populace"
la caracterización	characterization
el eslabón	link in a chain
la primacía	"primacy, supremacy"
*** 4291 - 4300 (/course/195609/spanish-nouns-1-2/430/)	
la lágrima	"tear, teardrop, drop"
la elite	elite
el enzima; la enzima	enzyme
la tuna	student music group
el ozono	ozone
el modelado	"modeling, modelling, tone"
el temple	"quenching (metallurgy), state of the weather, human spirit"
la bancarrota	"bankruptcy, economic collapse"
la beta	"beta, Beta, Betamax"
el seguidor	"follower, tracker, supporter"
*** 4301 - 4310 (/course/195609/spanish-nouns-1-2/431/)	
la invocación	invocation
la multinacional	multinational
la prostituta	"prostitute, hooker, whore"
la prolonga	prolonge
el timón	"helm, rudder, wheel"
el batallón	"battalion, huge group of people"
la contrapartida	"counterpart, balancing entry, compensation"
el guante	"glove, mitt"
la intensificación	intensification
el imán	"magnet, imam, god"
*** 4311 - 4320 (/course/195609/spanish-nouns-1-2/432/)	
las hablas	"speech, language (pl)"
el asfalto	"asphalt, tarmac UK, pavement"
la caricatura	"caricature, cartoon, animated cartoon"
el alambre	"wire, cable"
el gremio	"guild, union, trade union"
el procesador	processor
el cetro	"scepter, sceptre, reign"
la predicción	"prediction, forecast"
la borrasca	"storm, trough, area of low pressure"
el obispado	bishopric
*** 4321 - 4330 (/course/195609/spanish-nouns-1-2/433/)	
la inflamación	"inflammation, ignition, swelling"
el plebiscito	plebiscite
la inexistencia	"lack, absence, nonexistence"
la paliza	"beating, licking, bashing"
el hoyo	"hole, pit, hollow"
el mástil	"mast, neck, pole"
el chantaje	"blackmail, racket, shakedown"
el grosor	thickness
la despedida	"farewell, goodbye, leave"
la represalia	"reprisal, retaliation"
*** 4331 - 4340 (/course/195609/spanish-nouns-1-2/434/)	
el arquero	"goalkeeper, archer, bowman"
la plantación	"plantation, field, cultivated field"
el ciervo	"deer, stag, red deer"
la metrópoli	metropolis
el matorral	"thicket, bush, scrub"
la ocurrencia	"fancy, idea, notion"
la polarización	polarization
la pandilla	"gang, band, mob"
el parámetro	"parameter, factor, value"
el griego	"Greek, Grecian, Greek love"
*** 4341 - 4350 (/course/195609/spanish-nouns-1-2/435/)	
la geología	geology
el misionero	missionary
la prehistoria	"prehistory, ancient history, time preceding"
la aduana	"customs, Customs, customs duty"
el plató	"set, scene"
la redistribución	redistribution
la mora	"blackberry, mulberry, Moor woman"
el gestor	manager
el recipiente	"container, vessel, bin"
el sermón	"sermon, lecture, homily"
*** 4351 - 4360 (/course/195609/spanish-nouns-1-2/436/)	
el suplicio	"torment, torture, martyrdom"
el pergamino	"parchment, scroll"
el trasplante	"transplantation, transplant, transplanting"
el ser	"being, person, man"
el edicto	"edict, proclamation"
la ametralladora	machine gun
la asesina	murderess
el salvador	"savior, saver, rescuer"
la biotecnología	biotechnology
la carreta	"cart, wagon"
*** 4361 - 4370 (/course/195609/spanish-nouns-1-2/437/)	
el polen	"pollen, hashish"
el tirón	"pull, tug, jerk"
el destinatario	"addressee, receiver"
la optimización	optimization
el chasis	chassis
la accesibilidad	accessibility
la injerencia	"interference, meddling"
la pedagogía	"pedagogy, education, pedagogics"
el telégrafo	telegraph
la congelación	"freezing, freeze, frostbite"
*** 4371 - 4380 (/course/195609/spanish-nouns-1-2/438/)	
la filtración	"filtration, filtering, seepage"
la verja	"gate, grille, grating"
el aburrimiento	"boredom, tedium, bore"
el mancebo	"lad, youth, apprentice"
el edil	"mayor, aedile, edile"
la universalidad	universality
el asistente; la asistente	"assistant, attendant"
la estirpe	"stock, race, lineage"
la muleta	"crutch, prop, support"
el ayuno	"fast, fasting"
*** 4381 - 4390 (/course/195609/spanish-nouns-1-2/439/)	
el subdirector	"assistant director, assistant manager"
la prole	"progeny, offspring, spawn"
el muerto	"dead, deceased, dead man"
la polla	"dick, cock, prick"
la compostura	"composure, repair"
la pionera	"pioneer, pathfinder"
el suplente; la suplente	"alternate, substitute, replacement"
la precariedad	"precariousness, scarcity, uncertainty"
el cromosoma	chromosome
la dinamita	"dynamite, firecracker, ball of fire"
*** 4391 - 4400 (/course/195609/spanish-nouns-1-2/440/)	
el séquito	"entourage, retinue, train"
el moto	"motorbike, scooter, motorcycle"
el oasis	"oasis, island, haven"
el canario	canary
la coreografía	choreography
la baronesa	baroness
la manada	"flock, herd, pack"
el cómputo	"calculation, count"
la cripta	"crypt, vault"
la porta	large porthole for artillery
*** 4401 - 4410 (/course/195609/spanish-nouns-1-2/441/)	
la equivocación	"equivocation, mistake, oversight"
la legalización	"legalization, legalisation, legalising"
la patata	potato
la vehemencia	"vehemence, ardor, heat"
la luciérnaga	"firefly, lightning bug, glowworm"
el hongo	"mushroom, fungus, fungi"
el quinteto	quintet
el seleccionador	selector
la superstición	superstition
el asteroide	asteroid
*** 4411 - 4420 (/course/195609/spanish-nouns-1-2/442/)	
la bata	"housecoat, lab coat, dressing gown"
la cubierta	"cover, deck, tire"
la oxidación	"oxidation, rust, rusting"
la posteridad	posterity
el opio	"opium, stupefacient n"
el respiro	"respite, reprieve, breather"
el reportero	reporter
el puñal	"dagger, poniard, dirk"
la liturgia	liturgy
la pica	"pica, pike, spade"
*** 4421 - 4430 (/course/195609/spanish-nouns-1-2/443/)	
el canónigo	"canon, corn salad, lamb's lettuce"
la concha	"conch, shell, cunt"
el fresco	"cool, fresco"
la vera	"edge, border, side"
el incienso	"frankincense, incense"
el escondite	"hiding place, hideout, hideaway"
el encarcelamiento	"imprisonment, incarceration, jailing"
la perseverancia	"perseverance, persistence, resolve"
el folleto	"booklet, brochure, pamphlet"
la equivalencia	"equivalency, equivalence, n"
*** 4431 - 4440 (/course/195609/spanish-nouns-1-2/444/)	
la exageración	"exaggeration, overstatement, excessive amount"
el legislador	"legislator, lawgiver"
la liquidez	"liquidity, liquid funds, ready cash"
el muslo	"thigh, drumstick"
la civil	civilian
el alzamiento	"lift, rebellion, uprising"
el alejandro	Alexander
la remisión	"remission, reference, referral"
la notoriedad	"notoriety, renown, fame"
el despotismo	despotism
*** 4441 - 4450 (/course/195609/spanish-nouns-1-2/445/)	
el alumbrado	"lighting, illumination, streetlights"
los repartidos	spread
el letrado	"counsel, lawyer"
la jungla	jungle
la coloración	"coloration, colouration, colouring"
el credo	"creed, credo, the Creed"
el panteón	"pantheon, mausoleum, vault"
el recibimiento	reception (event)
el boom	boom
el reciclado	recycling
*** 4451 - 4460 (/course/195609/spanish-nouns-1-2/446/)	
el maltrato	maltreatment
la manteca	"butter, fat, lard"
el cigarro	"cigar, cigarette"
el cupo	"quota, room, share"
el zapato	shoe
el enfriamiento	"cooling, chill, quenching"
la holanda	"Holland, Dutch linen, doily"
el paralelismo	"parallelism, similarity, correspondence"
el negociador	negotiator
la certidumbre	"certainty, certitude"
*** 4461 - 4470 (/course/195609/spanish-nouns-1-2/447/)	
la cacería	"hunt, hunting, shoot"
el reforzamiento	reinforcement
la autorregulación	"autoregulation, self-regulation"
la cafetería	"cafeteria, coffee shop, cafe"
el cargamento	"cargo, shipload, shipment"
la fatalidad	"fatality, misfortune, destiny"
la secundaria	"high school, secondary school, high-school"
la sirvienta	"maid, chambermaid"
la vega	meadow
el torbellino	"whirlpool, whirlwind, whirl"
*** 4471 - 4480 (/course/195609/spanish-nouns-1-2/448/)	
el cáliz	"calyx, chalice, goblet"
el mexicano	"Mexican, nahuatl, Nahuatl"
la profundización	deepening
el remordimiento	"remorse, regret, compunction"
la excursión	"excursion, trip, tour"
el presidio	"presidio, presidium, prison"
el cuidador	"carer, keeper"
la clientela	"clientele, clients, patronage"
el videoclip	"clip, video, video clip"
la relajación	"relaxation, winding down"
*** 4481 - 4490 (/course/195609/spanish-nouns-1-2/449/)	
la antorcha	"torch, lamp, banner"
el cover	cover charge
el derrumbe	collapse
la benevolencia	"benevolence, kindness, kindliness"
el disparate	"folly, blunder, absurdity"
el sastre	tailor
el suspenso	"fail, suspense"
la treintena	"thirty, about thirty, the thirties"
la furgoneta	"van, wagon, pickup"
la aflicción	"affliction, distress, grief"
*** 4491 - 4500 (/course/195609/spanish-nouns-1-2/450/)	
el listado	"listing, list, print-out"
el útero	"womb, uterus"
la complacencia	"complacency, pleasure, willingness"
la insurgencia	insurgency
los resúmenes	"abstract, summary, resume (pl)"
el rabo	"tail, backside, corner of eye (figurative)"
el cóndor	condor
el preámbulo	"preamble, preface"
la regencia	regency
la desestimación	"disesteem, disrespect, rejection"
*** 4501 - 4510 (/course/195609/spanish-nouns-1-2/451/)	
el endeudamiento	"indebtedness, debt, encumbrance"
la interpelación	"interpellation, insertion, interjection"
la desolación	"desolation, devastation, grief"
la pericia	"expertise, proficiency, skill"
el magnate	"magnate, tycoon, baron"
la perla	"pearl, bead, jewel"
el prejuicio	"prejudice, bias, preconception"
la argolla	"ring, shackle, wedding ring"
la alquimia	alchemy
la milla	"mile, nautical mile"
*** 4511 - 4520 (/course/195609/spanish-nouns-1-2/452/)	
la ráfaga	"burst, blast, gust"
el maquillaje	"makeup, make-up, make oneself up"
la ontología	ontology
el mandatario	"leader, attorney"
la enciclopedia	"encyclopedia, encyclopaedia"
la planicie	"plain, flatland"
la ciudadela	"citadel, castle"
el mendigo	"mendicant, beggar, panhandler"
la enemistad	"enmity, hostility"
la paralización	"paralyzation, stalemate, standstill"
*** 4521 - 4530 (/course/195609/spanish-nouns-1-2/453/)	
la erudición	"erudition, scholarship, knowledge"
la privacidad	privacy
la peña	"rock, boulder, crag"
el heroísmo	heroism
el aparecido	ghost
la cofinanciación	cofinancing
la confidencialidad	confidentiality
el calabozo	"dungeon, black hole, prison cell"
el ápice	"apex, iota, tip"
el fluido	"fluid, fluent"
*** 4531 - 4540 (/course/195609/spanish-nouns-1-2/454/)	
la sirena	"siren, mermaid, hooter"
el despecho	"spite, spitefulness"
la editora	"editor, publisher"
la extrañeza	"strangeness, surprise, estrangement"
el submarino	submarine
el agravio	"grievance, wrong, affront"
la demarcación	"demarcation, territory, area"
la denegación	"denial, refusal, rejection"
el capataz; la capataz	"foreman, overseer, gaffer"
la fricción	"friction, rubbing, massage"
*** 4541 - 4550 (/course/195609/spanish-nouns-1-2/455/)	
el repaso	"review, revision"
la partitura	"score, sheet music"
el cuervo	"raven, crow"
el ermitaño	hermit
la derivación	"derivation, shunt, bypass"
la desobediencia	"disobedience, naughtiness"
el intestino	"intestine, gut, bowel"
la ilegalidad	illegality
el paje	page (court servant)
el pontificado	"papacy, pontificate"
*** 4551 - 4560 (/course/195609/spanish-nouns-1-2/456/)	
el fundamentalismo	fundamentalism
el festejo	"celebration, festival, wooing of a woman"
el farol	"lamp, bluff, lantern"
la subordinación	"subordination, subservience, dependence"
el baterista; la baterista	drummer
el adulto	adult
la guarida	"lair, den, nest"
la predisposición	"predisposition, inclination"
la cocción	"baking, cooking, bake"
la jefa	"female chief, boss, head"
*** 4561 - 4570 (/course/195609/spanish-nouns-1-2/457/)	
el electrón	electron
el rifle	rifle
el fuselaje	"fuselage, body"
la advocación	"title, dedication, guardianship of a saint or divine"
la horca	"gallows, gibbet, fork"
el futbol	"soccer, football"
el subsidio	"subsidy, subsidization, benefit"
la vulnerabilidad	"vulnerability, insecurity, susceptibility"
el ancho	"width, breadth, gauge"
la toxicidad	toxicity
*** 4571 - 4580 (/course/195609/spanish-nouns-1-2/458/)	
la cuña	"wedge, chock, cuneiform bone"
el corpus	"corpus, works, writings (sing)"
el vértigo	"vertigo, dizziness, giddiness"
el riñón	kidney
el principado	"principality, princedom"
el grafo	graph
la encina	"holm oak, ilex"
el firmamento	firmament
el naciente	east
la perplejidad	"perplexity, puzzlement, bewilderment"
*** 4581 - 4590 (/course/195609/spanish-nouns-1-2/459/)	
el cinismo	"cynicism, effrontery, brazenness"
la lumbre	"fire, light, lighter"
la moratoria	moratorium
la pradera	"prairie, meadow, grassland"
el náhuatl	Nahuatl
la decencia	"decency, modesty, dignity"
la perdición	"perdition, doom, damnation"
las mías	mine (pl)
el peronismo	Peronism
la glucosa	glucose
*** 4591 - 4600 (/course/195609/spanish-nouns-1-2/460/)	
la infamia	"infamy, disgrace, baseness"
el enviado	envoy
el capellán	"chaplain, padre, priest"
el anochecer	"nightfall, dusk, evening"
la grada	"harrow, tier, step"
la fundición	"smelting, foundry, melting"
el trauma	"trauma, indelible impression"
el silbido	"whistling, whistle, swish"
la burbuja	"bubble, blister"
la secreción	"secretion, discharge"
*** 4601 - 4610 (/course/195609/spanish-nouns-1-2/461/)	
la lira	"lira, lyre, 5-line stanza"
el pinchazo	"puncture, blowout, prick"
la agudeza	"sharpness, acuity, acumen"
la fluidez	"fluidity, fluency"
la abreviatura	abbreviation
la historiografía	historiography
el compendio	"compendium, abridgment, abridgement"
la devaluación	"devaluation, depreciation"
el salvaguarda; la salvaguardia	safeguard
la derogación	"repeal, abolition"
*** 4611 - 4620 (/course/195609/spanish-nouns-1-2/462/)	
la sensibilización	"sensitization, increasing sensitivity, increasing awareness"
